State,County Name,GROC09,CONVS09,FFR09,PCT_DIABETES_ADULTS09,PCT_OBESE_ADULTS09,MEDHHINC09,LACCESS_POP09,LACCESS_POP09,POPULATOIN 09,POP 09,GROC14,CONVS14,FFR14,PCT_DIABETES_ADULTS14,PCT_OBESE_ADULTS14,MEDHHINC14,PCT_LACCESS_POP14,LACCESS_POP14,POPULATION 14,POP 14
KS,Edwards,3,4,6,9.1,26.9,43044,18%,1243,6721,"6,721",3,5,5,10.5,31.3,48329,18%,1243,6721,"6,622"
KS,Elk,0,3,2,13.1,31.9,32619,99%,2863,2882,"2,882",1,2,0,12.4,32.5,39147,99%,2863,2882,"2,699"
KS,Ellis,4,18,28,7.7,31,42409,20%,5664,28452,"28,452",5,15,32,8.9,31.6,49192,14%,4106,28452,"29,027"
KS,Ellsworth,0,6,2,10.5,35.4,41622,31%,2034,6497,"6,497",1,7,3,11.7,33.3,49986,31%,1982,6497,"6,365"
KS,Finney,5,10,22,8.5,33.3,46697,20%,7498,36776,"36,776",5,14,23,9.5,35.2,53245,19%,7140,36776,"37,048"
KS,Ford,3,8,12,9.4,32.1,48622,18%,2583,14081,"14,081",3,8,6,10.6,28.2,53151,18%,2590,14081,"13,704"
KS,Franklin,6,23,22,14.6,31.2,33649,10%,3074,31704,"31,704",8,16,18,13.9,33.2,38535,12%,3663,31704,"31,540"
KS,Geary,3,13,19,8.4,29.3,43691,34%,11539,34362,"34,362",2,14,26,7.9,32.7,45590,37%,12620,34362,"36,682"
KS,Gove,3,2,3,12.5,30.7,41263,97%,2626,2695,"2,695",2,2,3,11.9,30.2,46580,42%,1119,2695,"2,710"
KS,Graham,7,17,16,9.5,32.5,39299,31%,11663,37220,"37,220",6,17,16,10.3,32.5,44169,37%,13894,37220,"38,013"
KS,Grant,3,8,9,10.1,35.8,45347,12%,2120,17853,"17,853",2,11,6,11.1,38.3,47652,12%,2119,17853,"18,059"
KS,Gray,2,2,1,9.5,29.6,51828,53%,3184,6006,"6,006",2,2,1,9.3,36,64284,45%,2728,6006,"6,078"
KS,Greeley,1,0,1,10.8,33.8,47625,100%,1247,1247,"1,247",1,1,0,10.7,32.6,44667,100%,1247,1247,"1,302"
KS,Greenwood,5,4,2,9.9,34,35146,43%,2872,6689,"6,689",3,4,1,12.8,32.7,41168,46%,3107,6689,"6,308"
KS,Hamilton,5,15,8,13.7,38.4,31820,22%,3269,14799,"14,799",2,17,7,13,33.2,33497,22%,3266,14799,"14,068"
KS,Harper,3,3,4,11.2,28.2,37468,19%,1122,6034,"6,034",4,4,3,11,34.2,46869,26%,1566,6034,"5,821"
KS,Harvey,7,12,24,8.9,29,46941,23%,7819,34684,"34,684",8,12,24,10.3,31,55470,15%,5078,34684,"34,670"
KS,Haskell,1,3,0,10.1,30.7,51257,100%,4256,4256,"4,256",2,2,1,9.8,33.9,59356,100%,4256,4256,"4,076"
KS,Hodgeman,1,1,1,11.4,33,43338,99%,1902,1916,"1,916",1,1,1,13.7,32,54513,32%,612,1916,"1,911"
KS,Jackson,15,34,30,13.6,30.5,36158,9%,4855,53227,"53,227",11,47,29,14.9,32,40201,8%,4219,53227,"52,580"
KS,Jefferson,108,433,578,12.4,32,41740,32%,209261,658466,"658,466",108,459,642,13,33.2,48415,31%,205658,658466,"659,733"
KS,Jewell,2,1,0,12.3,33.7,37640,27%,836,3077,"3,077",3,1,2,13,29.6,43201,27%,826,3077,"3,038"
KS,Johnson,1,13,17,10.6,35.4,32326,9%,2319,25540,"25,540",2,11,11,12.5,36.4,35877,6%,1503,25540,"25,998"
KS,Kearny,1,2,1,9.4,31.4,49426,9%,350,3977,"3,977",1,2,2,9.8,28.7,59134,100%,3977,3977,"3,944"
KS,Kingman,1,2,4,10.8,30.9,46574,33%,2622,7858,"7,858",1,1,3,13.5,32.2,52907,34%,2668,7858,"7,704"
KS,Kiowa,2,1,0,7.2,23.8,37600,100%,1398,1398,"1,398",2,1,0,7.7,19.5,42108,100%,1398,1398,"1,409"
KS,Labette,5,15,6,10.7,32.2,39683,20%,4222,21607,"21,607",5,11,10,11.3,34,42323,20%,4220,21607,"20,852"
KS,Lane,1,2,0,10.5,34,44288,100%,1750,1750,"1,750",1,1,1,11.8,30.8,57388,22%,390,1750,"1,685"
KS,Leavenworth,6,19,35,9.3,31.6,60848,19%,14861,76227,"76,227",8,17,35,10.3,32.8,61465,31%,23532,76227,"78,658"
KS,Lincoln,1,6,2,10.5,36.2,35070,34%,4853,14134,"14,134",1,5,5,12.3,37.5,40216,33%,4694,14134,"13,967"
KS,Linn,26,75,158,8.1,28.2,54806,26%,54382,211226,"211,226",28,86,160,10.3,31,58142,25%,52423,211226,"217,596"
KS,Logan,3,14,12,11.8,28.8,36015,14%,3074,22353,"22,353",2,19,13,13.8,37.5,37924,9%,2070,22353,"21,959"
KS,Lyon,7,10,4,7.9,26.6,51491,16%,1865,11581,"11,581",5,9,5,9.3,31.9,64057,11%,1299,11581,"11,690"
KS,McPherson,6,11,13,10,31.1,54881,29%,8539,29180,"29,180",6,10,18,9.5,29.2,61356,26%,7490,29180,"29,134"
KS,Marion,5,18,26,12.3,32.7,32080,2%,538,30776,"30,776",3,24,17,18.7,35.5,34977,6%,1929,30776,"30,250"
KS,Marshall,19,65,70,12,29.1,38859,14%,12814,93019,"93,019",21,71,71,12.8,33.2,40599,11%,10485,93019,"94,320"
KS,Meade,2,4,1,9.9,30.7,48634,51%,2320,4575,"4,575",1,4,2,9.5,27,56325,51%,2320,4575,"4,353"
KS,Miami,7,16,19,11.2,32.2,40466,18%,6701,36903,"36,903",11,14,22,11.6,35.7,46968,20%,7288,36903,"36,031"
KS,Mitchell,8,21,11,12.1,34.3,31094,20%,4795,23498,"23,498",8,25,15,14.4,33.6,34139,13%,2992,23498,"22,774"
KS,Montgomery,33,131,169,13.9,34.1,41556,28%,64260,229363,"229,363",37,141,210,13.5,34.8,42666,29%,66181,229363,"227,193"
KS,Morris,2,2,4,11.6,33.1,44417,33%,1952,5923,"5,923",1,2,5,12.3,35.1,49720,33%,1952,5923,"5,678"
KS,Morton,1,4,1,9.9,33,49526,26%,845,3233,"3,233",2,2,3,11.1,31.9,53443,26%,845,3233,"3,058"
KS,Nemaha,8,4,2,11.2,28.1,44056,15%,1537,10178,"10,178",5,5,3,8.9,30.4,54486,14%,1415,10178,"10,162"
KS,Neosho,6,9,5,11.9,36,38363,25%,4082,16512,"16,512",3,8,6,12.2,33.5,40744,6%,1061,16512,"16,396"
KS,Ness,2,1,2,11.8,28.3,51717,27%,836,3107,"3,107",3,0,2,10.8,31.1,53456,27%,833,3107,"3,089"
KS,Norton,3,4,4,9.6,30.2,40386,30%,1674,5671,"5,671",2,3,2,10.7,32.4,45096,35%,2009,5671,"5,528"
KS,Osage,3,12,5,10.9,35.2,45221,12%,1906,16295,"16,295",2,12,4,11.5,37.1,48364,13%,2040,16295,"15,991"
KS,Osborne,3,3,1,12.1,32.3,36519,23%,892,3858,"3,858",3,3,1,12.1,33.2,43518,23%,892,3858,"3,772"
KS,Ottawa,1,2,1,9.5,32,53086,28%,1736,6091,"6,091",1,3,1,12.1,37.9,50302,28%,1736,6091,"6,032"
KS,Pawnee,2,2,4,10,34.1,42658,17%,1180,6973,"6,973",1,2,3,12.8,30.3,47359,17%,1180,6973,"6,849"
KS,Phillips,9,9,12,15.2,39.3,26933,37%,8042,21757,"21,757",7,11,7,16.7,45.5,28224,50%,10961,21757,"19,938"
KS,Pottawatomie,6,9,9,9.5,31.1,52861,19%,4154,21604,"21,604",6,10,11,10.5,31.3,60601,3%,577,21604,"22,799"
KS,Pratt,4,4,9,9.1,31.6,43987,23%,2221,9656,"9,656",3,3,9,11.7,33.8,52634,23%,2236,9656,"9,775"
KS,Rawlins,2,2,0,11.2,32.8,40211,36%,899,2519,"2,519",2,2,0,12.3,32.3,47448,28%,715,2519,"2,565"
KS,Reno,12,28,52,10.9,33.1,41717,27%,17367,64511,"64,511",11,25,57,11.9,35.7,47178,24%,15362,64511,"63,737"
KS,Republic,2,4,3,11.8,32,38331,26%,1275,4980,"4,980",2,3,2,10.8,30.9,44593,26%,1275,4980,"4,776"
KS,Rice,4,4,7,10.7,36.9,41687,19%,1886,10083,"10,083",3,6,7,11.3,32.6,52400,19%,1890,10083,"9,986"
KS,Riley,5,26,48,6.2,26.5,45523,50%,35862,71115,"71,115",10,25,46,5.6,23.8,46690,42%,30211,71115,"74,698"
KS,Rooks,3,3,4,11,30,38487,14%,750,5181,"5,181",4,3,3,10.5,32.8,45309,14%,750,5181,"5,173"
KS,Rush,4,11,11,11.6,32.2,45464,3%,593,17392,"17,392",2,10,10,14,32.6,48970,3%,571,17392,"16,859"
KS,Russell,8,37,44,13.4,39.3,32733,16%,8512,52947,"52,947",12,38,44,12.9,36.4,36124,12%,6226,52947,"59,282"
KS,Saline,15,34,47,10.6,31.2,53430,22%,24019,107118,"107,118",12,32,64,11.8,32.5,56926,22%,23913,107118,"115,780"
KS,Scott,2,5,2,10.8,31.7,29633,18%,2004,11233,"11,233",2,4,4,11.4,32.5,36028,17%,1943,11233,"10,659"
KS,Sedgwick,1,0,1,7,24.2,36749,19%,449,2379,"2,379",1,0,1,8,22.1,40325,19%,442,2379,"2,330"
KS,Seward,2,4,14,7.2,36,43449,43%,9959,22952,"22,952",3,4,11,8.3,38.6,45807,5%,1230,22952,"23,299"
KS,Shawnee,31,66,139,9.9,32.8,45359,27%,47825,177934,"177,934",28,63,142,10.7,32.9,51316,24%,43337,177934,"178,509"
KS,Sheridan,1,3,1,10.4,29.8,46699,99%,2521,2556,"2,556",2,3,1,11.8,31.5,51221,32%,820,2556,"2,535"
KS,Sherman,0,2,7,11.8,31.9,37927,72%,4302,6010,"6,010",0,3,9,9.4,29.9,42491,72%,4302,6010,"6,064"
KS,Smith,3,3,1,10.4,31.2,38120,39%,1494,3853,"3,853",3,1,3,10.6,34.1,43872,37%,1440,3853,"3,725"
KS,Stafford,2,2,1,11.8,32.7,39980,31%,1354,4437,"4,437",2,2,0,11.9,32.5,47129,31%,1354,4437,"4,293"
KS,Stanton,1,1,1,9.8,31.2,49580,11%,236,2235,"2,235",0,1,1,11.1,31.3,55341,11%,236,2235,"2,125"
KS,Stevens,1,2,4,10.8,30.1,50070,18%,1044,5724,"5,724",2,1,4,10,34.8,59735,17%,946,5724,"5,812"
KS,Sumner,6,6,14,10.7,34.2,47113,25%,5940,24132,"24,132",6,10,11,11.1,31.1,51451,29%,7002,24132,"23,471"
AK,Wrangell,#N/A,#N/A,#N/A,#N/A,#N/A,42752,22%,511,2369,"2,369",2,1,1,8.9,30.6,54500,22%,511,2369,"2,376"
AK,Petersburg,13,34,27,15.1,37.6,52294,5%,183,3815,"3,815",3,4,4,7.1,30.5,63098,5%,180,3815,"3,175"
AK,Skagway,#N/A,#N/A,#N/A,#N/A,#N/A,58550,0%,3,968,968,2,1,2,6.4,28.1,65878,0%,3,968,"1,031"
KS,Thomas,11,40,35,14,34.1,35539,27%,12043,44720,"44,720",7,41,37,14,34,40449,27%,12238,44720,"45,052"
KS,Trego,0,5,3,10.3,32.6,40178,18%,539,3001,"3,001",1,4,3,11.1,29.7,48576,7%,215,3001,"2,908"
KS,Wabaunsee,1,4,1,9.3,31.9,50740,67%,4695,7053,"7,053",3,5,2,9.7,30.9,57339,42%,2947,7053,"6,972"
KS,Wallace,1,1,0,10.5,31.9,43553,33%,487,1485,"1,485",1,0,0,11.7,33.1,48426,100%,1485,1485,"1,509"
KS,Washington,3,10,4,12.9,36.2,37639,10%,1708,17581,"17,581",2,9,3,17.8,40.2,42658,8%,1479,17581,"16,891"
KS,Wichita,1,1,1,10.8,31.7,45918,100%,2234,2234,"2,234",2,1,1,10.8,29.4,52917,100%,2234,2234,"2,170"
KS,Wilson,2,9,6,11.1,34.6,37078,11%,1020,9409,"9,409",2,11,5,13.6,32.9,41461,12%,1147,9409,"8,989"
KS,Woodson,2,3,1,11.8,30.9,33134,2%,67,3309,"3,309",0,2,2,11.7,33.4,37394,19%,614,3309,"3,168"
KS,Wyandotte,20,52,97,11.8,38.2,37805,31%,48750,157505,"157,505",27,58,104,11.9,36.2,41746,27%,41854,157505,"161,855"
KY,Adair,3,7,4,10.5,30.6,45540,8%,605,7682,"7,682",2,8,3,11.6,32.4,51531,6%,490,7682,"7,416"
KY,Allen,45,112,216,10.3,33.1,47014,33%,117581,355329,"355,329",50,125,240,10.3,30.1,50017,30%,107884,355329,"365,361"
KY,Anderson,3,6,3,9.1,31.9,41054,22%,1808,8102,"8,102",3,3,4,9.8,33.3,47267,22%,1808,8102,"7,880"
KY,Ballard,2,7,1,12.2,32.3,41776,6%,499,8249,"8,249",2,9,4,13.2,34.2,44352,5%,416,8249,"8,217"
KY,Barren,11,29,39,13.1,29.2,38000,8%,3266,42173,"42,173",9,25,37,13.4,31,40017,7%,3041,42173,"43,126"
KY,Bath,7,9,4,13.3,33.3,32091,0%,16,11591,"11,591",5,6,5,14.1,30.4,35143,0%,14,11591,"12,173"
KY,Bell,12,6,25,15.1,35.8,26911,21%,5967,28691,"28,691",7,6,24,14.6,37.9,23968,17%,4990,28691,"27,750"
KY,Boone,4,18,25,11.7,29.1,35532,30%,11075,36903,"36,903",4,24,23,12.4,33.9,40909,23%,8412,36903,"37,206"
KY,Bourbon,2,6,12,9.2,34.6,37192,21%,3179,15173,"15,173",2,6,9,13,33.9,39609,21%,3155,15173,"14,774"
KY,Boyd,9,35,49,14.5,35.8,38029,26%,13022,49542,"49,542",7,35,61,15.7,38.5,43406,22%,10684,49542,"48,795"
KY,Boyle,7,13,22,12.1,31.2,39241,24%,6698,28432,"28,432",5,14,23,11.2,32.2,40459,27%,7765,28432,"29,809"
KY,Bracken,2,5,2,12.4,33.7,42056,1%,48,8488,"8,488",2,5,4,14.6,32.4,44846,1%,48,8488,"8,389"
KY,Breathitt,5,8,8,15.8,39.8,28045,7%,926,13878,"13,878",4,7,5,15.7,41.6,28196,15%,2068,13878,"13,425"
KY,Breckinridge,5,14,3,12.6,33.6,35428,10%,1962,20059,"20,059",6,17,3,14.8,36.6,42347,9%,1810,20059,"19,897"
KY,Bullitt,7,35,42,11.2,34.2,51409,25%,18938,74319,"74,319",5,30,39,13.2,32.8,54755,33%,24247,74319,"78,022"
KY,Butler,3,24,17,16.6,40.8,29500,6%,1308,20947,"20,947",3,21,17,17.7,36.3,33868,6%,1304,20947,"20,283"
KY,Caldwell,6,9,8,12.3,34.8,36255,12%,1497,12984,"12,984",3,8,10,12.6,35,39355,11%,1429,12984,"12,780"
KY,Calloway,3,17,27,11.2,29.2,39038,15%,5754,37191,"37,191",3,15,26,10.3,30.1,40585,15%,5493,37191,"38,282"
KY,Campbell,17,43,60,10.1,28.1,47341,31%,27900,90336,"90,336",17,40,71,10.9,31.6,51694,30%,27458,90336,"91,490"
KY,Carlisle,1,3,0,13,32.4,38182,7%,344,5104,"5,104",1,3,2,13.1,33.4,43144,2%,115,5104,"4,988"
KY,Carroll,5,15,19,10.7,26.3,33789,9%,2359,27446,"27,446",5,17,15,13,35.8,37587,7%,1943,27446,"27,742"
KY,Carter,10,19,19,11.8,34.8,34303,4%,1216,27720,"27,720",6,18,18,14.3,38.9,37204,6%,1529,27720,"27,318"
KY,Casey,8,13,4,13.7,36.2,26612,6%,968,15955,"15,955",5,11,3,14.4,36.4,33576,4%,704,15955,"15,837"
KY,Christian,8,17,17,9.6,29.2,44253,10%,3502,34800,"34,800",7,21,17,10.5,31.7,49041,11%,3837,34800,"33,882"
KY,Clark,5,10,20,11.1,33.8,33433,9%,2102,22995,"22,995",2,11,19,11.6,34.3,37856,41%,9423,22995,"22,663"
KY,Clay,3,8,4,14.8,34.3,33035,5%,743,13932,"13,932",3,7,4,14.6,37.3,38908,5%,643,13932,"13,503"
KY,Clinton,11,24,21,8.7,28.4,52650,11%,4187,37762,"37,762",9,23,18,8.7,29.5,64030,15%,5729,37762,"37,801"
KY,Crittenden,11,23,35,13.5,37.5,33938,12%,6121,50902,"50,902",9,29,34,15.8,38.8,37371,13%,6477,50902,"49,538"
KY,Cumberland,2,4,4,9.4,28.1,43448,1%,92,11048,"11,048",3,5,3,11.1,27.8,51505,0%,0,#DIV/0!,"10,894"
KY,Daviess,6,6,22,10.8,32.6,42318,5%,1438,31648,"31,648",6,12,19,12.9,37.6,47019,10%,3039,31648,"32,697"
KY,Edmonson,3,9,2,14,33.6,34849,2%,262,12161,"12,161",2,6,3,16.1,31.2,38673,3%,307,12161,"12,043"
KY,Elliott,1,1,3,12.7,36.1,29335,0%,16,7852,"7,852",1,3,2,13.2,33.7,30299,0%,5,7852,"7,638"
KY,Estill,4,6,7,12.7,34.7,29486,12%,1820,14672,"14,672",4,5,8,14.6,35.1,32541,9%,1341,14672,"14,420"
KY,Fayette,5,7,12,14.1,36.5,32643,3%,438,17241,"17,241",5,8,9,15.1,33.7,37085,2%,407,17241,"16,821"
KY,Fleming,7,12,3,11.5,34.9,33141,6%,846,14348,"14,348",5,11,5,13.5,34.5,47030,6%,838,14348,"14,498"
KY,Floyd,14,72,70,10,28.9,38289,23%,22006,96317,"96,317",19,76,75,13.6,31,41130,20%,19666,96317,"96,061"
KY,Franklin,6,23,22,14.6,31.2,33649,10%,3074,31704,"31,704",8,16,18,13.9,33.2,38535,12%,3663,31704,"31,540"
KY,Fulton,1,5,7,11.8,30.7,30191,19%,2320,12245,"12,245",1,6,4,15.6,32.9,34717,19%,2343,12245,"12,130"
KY,Gallatin,0,3,1,9.4,28.4,37287,87%,4856,5589,"5,589",0,5,0,10.8,28.4,40817,75%,4205,5589,"5,308"
KY,Garrard,1,7,6,12.1,33.4,40834,23%,3837,16912,"16,912",1,9,3,12.8,30.5,45018,1%,122,16912,"16,906"
KY,Grant,3,8,9,10.1,35.8,45347,12%,2120,17853,"17,853",2,11,6,11.1,38.3,47652,12%,2119,17853,"18,059"
KY,Graves,5,18,18,12,33.7,34811,12%,4578,37121,"37,121",6,17,18,10.7,30.1,39515,10%,3573,37121,"37,577"
KY,Grayson,6,29,12,13.2,30.9,32970,23%,5883,25746,"25,746",5,26,17,14.7,36.5,37057,23%,5837,25746,"26,155"
KY,Green,2,6,4,13.2,31.9,31423,6%,730,11258,"11,258",2,5,7,13.3,38.1,36226,11%,1255,11258,"11,043"
KY,Greenup,6,20,17,15.6,35,40752,24%,8861,36910,"36,910",7,17,21,14.4,39.8,45690,23%,8653,36910,"36,282"
KY,Hancock,1,9,5,15.7,37.1,23887,24%,2303,9429,"9,429",2,8,7,15.8,31.2,28328,23%,2162,9429,"8,542"
KY,Hardin,1,2,1,9.8,30.3,34228,24%,1025,4320,"4,320",1,4,0,13,30.6,39128,17%,715,4320,"4,217"
KY,Harlan,9,12,16,15.3,32.5,28503,17%,5086,29278,"29,278",9,20,18,16.9,36.5,27425,20%,5720,29278,"28,098"
KY,Harrison,4,13,19,10.6,30.1,48775,5%,2153,39364,"39,364",3,13,19,12.8,36,53719,5%,1865,39364,"39,255"
KY,Hart,4,15,13,11.4,30.3,33753,3%,832,25213,"25,213",4,14,12,13.5,29.9,39567,12%,3072,25213,"25,419"
KY,Henderson,2,5,1,10,30.9,43212,1%,102,7331,"7,331",2,5,2,11.8,30.4,47354,1%,100,7331,"6,985"
KY,Henry,4,13,10,14.8,33.7,37851,2%,386,17302,"17,302",3,15,10,18.7,35.8,42501,5%,805,17302,"17,156"
KY,Hickman,2,4,1,13.5,33.4,39087,3%,159,4902,"4,902",2,4,1,14.1,35.2,40890,0%,0,#DIV/0!,"4,710"
KY,Hopkins,10,26,25,12.1,35.4,39738,17%,7809,46920,"46,920",7,23,29,13.3,35,44750,23%,10900,46920,"46,341"
KY,Jackson,15,34,30,13.6,30.5,36158,9%,4855,53227,"53,227",11,47,29,14.9,32,40201,8%,4219,53227,"52,580"
KY,Jefferson,108,433,578,12.4,32,41740,32%,209261,658466,"658,466",108,459,642,13,33.2,48415,31%,205658,658466,"659,733"
KY,Jessamine,5,20,25,11.6,30.6,43503,9%,4338,48586,"48,586",5,20,35,9.3,31.5,49839,16%,7707,48586,"51,008"
KY,Johnson,1,13,17,10.6,35.4,32326,9%,2319,25540,"25,540",2,11,11,12.5,36.4,35877,6%,1503,25540,"25,998"
KY,Kenton,25,70,72,10.3,30.6,51049,33%,52175,159720,"159,720",25,61,98,10.8,28.5,52631,31%,49640,159720,"163,463"
KY,Knott,4,8,3,14.2,34.1,30693,0%,49,16346,"16,346",5,9,5,16.1,40.2,30138,1%,139,16346,"15,955"
KY,Knox,9,17,37,9.5,32.8,39409,14%,7394,52919,"52,919",10,16,39,9.8,26.2,43796,18%,9510,52919,"51,953"
KY,Larue,4,6,7,13.3,33.1,37863,1%,211,14193,"14,193",3,7,8,13.7,33.6,40202,1%,191,14193,"14,171"
KY,Laurel,13,43,39,13.6,37.2,34712,11%,6537,58849,"58,849",9,38,39,14.2,37.8,37737,9%,5506,58849,"60,048"
KY,Lawrence,7,18,25,13.6,38.1,37365,4%,1349,34339,"34,339",5,19,16,15.6,35.5,41771,5%,1648,34339,"33,432"
KY,Lee,13,74,108,10.2,30,40102,31%,43795,140247,"140,247",17,76,128,9.5,29,46442,26%,36836,140247,"154,277"
KY,Leslie,4,5,3,15.2,36.3,30597,4%,423,11310,"11,310",3,7,2,16,43.2,28722,3%,351,11310,"10,892"
KY,Letcher,7,8,19,16.9,38.9,33410,0%,0,#DIV/0!,"24,519",4,6,15,17.5,38.6,31079,0%,0,#DIV/0!,"23,417"
KY,Lewis,3,2,2,10.9,30.4,37742,48%,1853,3821,"3,821",4,2,4,10.5,29.7,41688,48%,1853,3821,"3,826"
KY,Lincoln,1,6,2,10.5,36.2,35070,34%,4853,14134,"14,134",1,5,5,12.3,37.5,40216,33%,4694,14134,"13,967"
KY,Livingston,11,22,22,9.4,29.2,51427,9%,3338,38950,"38,950",8,28,20,9.5,29.2,55474,8%,3290,38950,"37,116"
KY,Logan,3,14,12,11.8,28.8,36015,14%,3074,22353,"22,353",2,19,13,13.8,37.5,37924,9%,2070,22353,"21,959"
KY,Lyon,7,10,4,7.9,26.6,51491,16%,1865,11581,"11,581",5,9,5,9.3,31.9,64057,11%,1299,11581,"11,690"
KY,McCracken,9,36,76,11.1,30.2,41585,22%,14443,65565,"65,565",11,34,70,11.5,33.7,47184,24%,15861,65565,"65,324"
KY,McCreary,6,15,9,13,32.4,24691,5%,866,18306,"18,306",5,12,6,15.6,34.3,25655,2%,360,18306,"17,892"
KY,McLean,28,70,99,7.3,30.4,59719,27%,46403,169572,"169,572",28,68,127,7,29.3,65766,27%,46496,169572,"173,843"
KY,Madison,35,211,300,11.8,31.4,54633,33%,110052,334811,"334,811",44,213,330,11.5,32.3,59117,26%,88544,334811,"350,121"
KY,Magoffin,2,10,5,12.6,32.3,28943,1%,107,13333,"13,333",4,7,8,13.4,33.7,29921,2%,232,13333,"12,970"
KY,Marion,5,18,26,12.3,32.7,32080,2%,538,30776,"30,776",3,24,17,18.7,35.5,34977,6%,1929,30776,"30,250"
KY,Marshall,19,65,70,12,29.1,38859,14%,12814,93019,"93,019",21,71,71,12.8,33.2,40599,11%,10485,93019,"94,320"
KY,Martin,30,62,96,8.4,20.9,49539,32%,47216,146318,"146,318",33,73,103,11.3,21.3,53459,30%,44382,146318,"153,272"
KY,Mason,5,8,10,9.2,30.8,42529,7%,1035,14666,"14,666",2,8,7,11.1,31.7,43743,31%,4563,14666,"13,920"
KY,Meade,2,4,1,9.9,30.7,48634,51%,2320,4575,"4,575",1,4,2,9.5,27,56325,51%,2320,4575,"4,353"
KY,Menifee,2,4,1,13.6,35.5,28061,0%,0,#DIV/0!,"6,306",1,6,1,12.3,33.3,34299,1%,94,6306,"6,295"
KY,Mercer,2,8,5,9.2,30.9,46871,23%,3783,16434,"16,434",2,11,5,11.4,31.2,57934,18%,2968,16434,"15,964"
KY,Metcalfe,2,6,3,12.5,35.1,28538,1%,80,10099,"10,099",1,4,2,15.7,33.8,32654,1%,79,10099,"10,009"
KY,Monroe,7,15,10,13.8,35.5,31744,31%,7149,23068,"23,068",6,15,9,17.8,35.3,35163,25%,5712,23068,"21,902"
KY,Montgomery,33,131,169,13.9,34.1,41556,28%,64260,229363,"229,363",37,141,210,13.5,34.8,42666,29%,66181,229363,"227,193"
KY,Morgan,22,91,100,11.2,32.9,44859,12%,14010,119490,"119,490",16,95,99,12.6,31.6,47234,13%,15514,119490,"119,602"
KY,Muhlenberg,6,16,22,11.2,31.9,37614,4%,1406,31499,"31,499",8,18,21,12.4,37.8,40272,5%,1594,31499,"31,254"
KY,Nelson,4,30,24,10.8,30.4,43330,14%,6237,43437,"43,437",5,24,24,11.3,32.4,51843,13%,5566,43437,"44,820"
KY,Nicholas,3,3,0,12.9,33.5,36306,1%,42,7135,"7,135",2,4,0,12.5,32.5,37267,1%,37,7135,"7,075"
KY,Ohio,1,3,0,11,29.9,47937,0%,0,#DIV/0!,"6,128",1,2,2,12.4,30.4,53177,0%,0,#DIV/0!,"6,014"
KY,Oldham,4,21,26,9.7,29.9,75724,41%,24579,60316,"60,316",3,16,33,10.3,28,84415,40%,24249,60316,"64,029"
KY,Owen,2,5,6,11.2,35.6,42658,1%,152,21575,"21,575",2,8,7,14.1,34,43731,1%,172,21575,"21,004"
KY,Owsley,1,3,1,12.5,32.7,22335,1%,69,4755,"4,755",0,3,1,13.1,33.6,23341,1%,33,4755,"4,505"
KY,Pendleton,2,2,3,10.9,36.2,43517,1%,113,14877,"14,877",2,3,6,15,32.4,49345,1%,116,14877,"14,460"
KY,Perry,5,8,2,19.8,40.2,24742,9%,972,10591,"10,591",4,6,1,21.7,43,26218,8%,882,10591,"9,842"
KY,Pike,9,17,30,15.3,36.9,32771,11%,3733,32899,"32,899",6,20,33,13.5,38.4,34442,14%,4535,32899,"33,020"
KY,Powell,3,14,10,14.4,34.9,32041,2%,244,12613,"12,613",4,11,12,13.4,36.3,34510,3%,387,12613,"12,382"
KY,Pulaski,72,188,330,10.5,32.1,44733,31%,116978,382748,"382,748",63,220,344,12,31.7,46473,27%,101839,382748,"392,633"
KY,Robertson,1,0,1,12.6,32,32844,75%,1705,2282,"2,282",1,0,0,13.7,34.6,40027,71%,1613,2282,"2,199"
KY,Rockcastle,3,7,7,11.8,36.4,30900,3%,431,17056,"17,056",3,11,9,13.2,36,33293,2%,274,17056,"16,832"
KY,Rowan,7,18,19,10.1,35.3,35145,7%,1624,23333,"23,333",2,16,20,11.1,34.4,36597,9%,2000,23333,"24,264"
KY,Russell,8,37,44,13.4,39.3,32733,16%,8512,52947,"52,947",12,38,44,12.9,36.4,36124,12%,6226,52947,"59,282"
KY,Scott,2,5,2,10.8,31.7,29633,18%,2004,11233,"11,233",2,4,4,11.4,32.5,36028,17%,1943,11233,"10,659"
KY,Shelby,26,100,128,8.2,28,67135,27%,52014,195085,"195,085",26,98,141,8.7,30.1,70879,24%,47122,195085,"205,990"
KY,Simpson,4,6,20,12.6,32.3,40905,13%,2266,17327,"17,327",1,8,18,11.6,35.4,45496,13%,2267,17327,"17,855"
KY,Spencer,5,16,4,10.9,30.9,47726,0%,2,20952,"20,952",5,14,10,10.8,30.5,56451,0%,2,20952,"20,818"
KY,Taylor,2,27,8,11.7,35.4,35343,24%,5340,22570,"22,570",3,21,10,15.4,38.9,39116,29%,6514,22570,"22,619"
KY,Todd,4,7,5,11.1,32.4,36173,7%,896,12460,"12,460",3,4,5,12.2,33.7,40963,0%,59,12460,"12,466"
KY,Trigg,4,5,9,11.8,33.8,42387,12%,1747,14339,"14,339",3,8,6,13.8,33.4,45106,13%,1852,14339,"14,142"
KY,Trimble,1,3,1,11.8,33.9,44533,29%,2533,8809,"8,809",0,4,2,12.8,34,48392,6%,515,8809,"8,732"
